AÑ;PERIODO;FECHA DE EMISION;FECHA DE VENCIMIENTO;CODIGO DE CLIENTE;CLIENTE;Indicador;DE_TIPO_DOCU;N° DOCUMENT;MONEDA;TIPO DE  CAMBIO;BASE IMPONIBLE;IGV;TOTAL;BASE IMPONIBLE SOLES;IGV SOLES;TOTAL SOLES;TIPO DE PAGO;CONDICION DE PAGO;DE_TIPO_DOCU;N° DOCUMENT;MONEDA;TIPO DE CAMBIO;BASE IMPONIBLE;IGV;TOTAL;BASE IMPONIBLE SOLES;IGV SOLES;TOTAL SOLES;VENDEDORES
2025;2025-10;20/10/2025;19/11/2025;20522747298;OLEOHIDRAULICS SERVICES S.A.C.;1;FACTURA;F001-00045103;USD;3.39;675.74;121.63;797.37;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-11;17/11/2025;17/12/2025;20470059738;ENERGIA PERUANA S.A.C.;1;FACTURA;F001-00045449;USD;3.37;1,440.00;259.2;1,699.20;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;17/11/2025;17/12/2025;20470059738;ENERGIA PERUANA S.A.C.;1;FACTURA;F001-00045451;USD;3.37;1,752.00;315.36;2,067.36;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;5/11/2025;20/12/2025;20608371134;COMPAÑIA COLMER S.A.C;1;FACTURA;F001-00045338;USD;3.38;2,408.97;433.61;2,842.58;0;0;0;CREDITO;Factura a 45 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-10;15/10/2025;14/11/2025;20544850939;TECNOMECANICA SERVICIOS HIDRAULICOS SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00045060;USD;3.43;1,938.11;348.86;2,286.97;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;11/11/2025;11/12/2025;20134930650;HIDRAULICA ZAMALLOA EIRL;1;FACTURA;F001-00045400;USD;3.38;1,350.36;243.06;1,593.42;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-09;17/09/2025;17/10/2025;20535689394;OVERPRIME MANUFACTURING S.A.C.;1;FACTURA;F001-00044756;USD;3.49;35.9;6.46;42.36;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-09;25/09/2025;25/10/2025;20535689394;OVERPRIME MANUFACTURING S.A.C.;1;FACTURA;F001-00044837;USD;3.51;35.9;6.46;42.36;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-10;16/10/2025;15/11/2025;20535689394;OVERPRIME MANUFACTURING S.A.C.;1;FACTURA;F001-00045073;USD;3.42;92.14;16.59;108.73;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-10;28/10/2025;27/11/2025;20535689394;OVERPRIME MANUFACTURING S.A.C.;1;FACTURA;F001-00045219;USD;3.39;276.43;49.76;326.19;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-10;27/10/2025;26/11/2025;20601925444;GELMANT PERU S.A.C.;1;FACTURA;F001-00045206;USD;3.39;489.72;88.15;577.87;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-08;27/08/2025;26/09/2025;20554624881;SMS FLORES S.A.C.;1;FACTURA;F001-00044516;USD;3.54;452.38;81.43;533.81;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-08;27/08/2025;26/09/2025;20554624881;SMS FLORES S.A.C.;1;FACTURA;F001-00044517;USD;3.54;166.21;29.92;196.13;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-03;17/03/2026;17/03/2026;10627550;MENDO YOVERA RUDY ODUBER;3;BOLETA;B001-00004182;USD;3.44;28.11;5.06;33.17;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JACKELINE PANDO
2025;2025-12;22/12/2025;22/12/2025;20501512126;MAQUINAS Y EQUIPOS PARA MINERIA TEO'S E.I.R.L.;1;FACTURA;F001-00045843;USD;3.37;6,300.00;1,134.00;7,434.00;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2026;2026-02;5/02/2026;7/03/2026;20601965845;SERVICIOS INDUSTRIALES HN SAC;1;FACTURA;F001-00046287;USD;3.36;236.51;42.57;279.08;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-10;29/10/2025;28/12/2025;20605432183;PRODIMIN S.A.C.;1;FACTURA;F001-00045259;USD;3.4;480.88;86.56;567.44;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-02;19/02/2026;19/02/2026;20455749469;EXCADRILL INTERNACIONAL S.A.C.;1;FACTURA;F001-00046407;USD;3.35;329.14;59.25;388.39;0;0;0;CONTADO;Contado;NOTA DE CRÉDIT;F001-00001948;USD;3.353;-329.14;-59.25;-388.39;0;0;0;KLEBER SANTA CRUZ
2025;2025-11;24/11/2025;23/01/2026;20512868046;CORPORACION PESQUERA INCA S.A.C.;1;FACTURA;F001-00045537;USD;3.39;160.16;28.83;188.99;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-11;7/11/2025;7/12/2025;20501158012;FILTROS SAN JORGE S.A.C.;1;FACTURA;F001-00045360;USD;3.38;547.47;98.54;646.01;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;10/11/2025;10/12/2025;20501158012;FILTROS SAN JORGE S.A.C.;1;FACTURA;F001-00045367;USD;3.38;208.8;37.58;246.38;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;18/11/2025;18/12/2025;20501158012;FILTROS SAN JORGE S.A.C.;1;FACTURA;F001-00045475;USD;3.37;508.32;91.5;599.82;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;20/11/2025;20/12/2025;20501158012;FILTROS SAN JORGE S.A.C.;1;FACTURA;F001-00045490;USD;3.38;720.72;129.73;850.45;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-02;24/02/2026;26/03/2026;20100147514;SOUTHERN PERU COPPER CORPORATION SUCURSA L DEL PERU;1;FACTURA;F001-00046465;USD;3.36;251.55;45.28;296.83;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2026;2026-03;3/03/2026;3/03/2026;20603706685;AGROINVERSIONES SEÑOR DE MURUHUAY S.A.C;1;FACTURA;F001-00046550;USD;3.37;343.8;61.88;405.68;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JACKELINE PANDO
2026;2026-02;26/02/2026;27/04/2026;20137913250;ANGLO AMERICAN QUELLAVECO S.A.;1;FACTURA;F001-00046500;USD;3.36;803.88;144.7;948.58;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-12;22/12/2025;21/01/2026;20601274389;ESVATE CORPORATION SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00045842;USD;3.37;2,032.80;365.9;2,398.70;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2024;2024-03;19/03/2024;18/04/2024;20418453177;TRUPAL S.A.;1;FACTURA;F001-00039322;USD;3.7;156.8;28.22;185.02;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2026;2026-01;27/01/2026;26/02/2026;20503141389;ELECTRO FERRO CENTRO SAC;1;FACTURA;F001-00046152;USD;3.36;26;4.68;30.68;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-01;30/01/2026;1/03/2026;20100147514;SOUTHERN PERU COPPER CORPORATION SUCURSA L DEL PERU;1;FACTURA;F001-00046211;USD;3.35;148.4;26.71;175.11;0;0;0;CREDITO;Factura a 30 día;NOTA DE CRÉDIT;F001-00001949;USD;3.345;-148.4;-26.71;-175.11;0;0;0;CLAUDIO BALDEON
2026;2026-01;14/01/2026;13/02/2026;20120858425;POWER S.A.C.;1;FACTURA;F001-00046031;USD;3.36;121.82;21.93;143.75;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;21/11/2025;20/01/2026;20605432183;PRODIMIN S.A.C.;1;FACTURA;F001-00045510;USD;3.39;961.76;173.12;1,134.88;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-02;10/02/2026;10/02/2026;20606650087;ELECTRO INTEGRACIONES CHM E.I.R.L.;1;FACTURA;F001-00046323;USD;3.36;858.65;154.56;1,013.21;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-12;1/12/2025;31/12/2025;20470059738;ENERGIA PERUANA S.A.C.;1;FACTURA;F001-00045659;USD;3.37;532;95.76;627.76;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;11/11/2025;11/12/2025;20134930650;HIDRAULICA ZAMALLOA EIRL;1;FACTURA;F001-00045401;USD;3.38;1,718.08;309.25;2,027.33;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-12;1/12/2025;31/12/2025;20505769148;FABRICACIONES METALICAS Y SERVICIOS DIESEL S.A.C.-FAMEDI S.A.C.;1;FACTURA;F001-00045651;USD;3.37;896.16;161.31;1,057.47;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-12;1/12/2025;31/12/2025;20505769148;FABRICACIONES METALICAS Y SERVICIOS DIESEL S.A.C.-FAMEDI S.A.C.;1;FACTURA;F001-00045652;USD;3.37;597.44;107.54;704.98;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-12;30/12/2025;30/12/2025;20602730078;DESCOTEC S.A.C.;1;FACTURA;F001-00045907;USD;3.37;3,029.21;545.26;3,574.47;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-12;30/12/2025;30/12/2025;20602730078;DESCOTEC S.A.C.;1;FACTURA;F001-00045908;USD;3.37;746.12;134.3;880.42;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-11;28/11/2025;27/01/2026;20512868046;CORPORACION PESQUERA INCA S.A.C.;1;FACTURA;F001-00045618;USD;3.37;32.64;5.88;38.52;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-12;3/12/2025;1/02/2026;20512868046;CORPORACION PESQUERA INCA S.A.C.;1;FACTURA;F001-00045683;USD;3.37;260;46.8;306.8;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-12;24/12/2025;23/01/2026;20554624881;SMS FLORES S.A.C.;1;FACTURA;F001-00045877;USD;3.37;785.02;141.3;926.32;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-03;4/03/2026;4/03/2026;20499717963;COMERCIALIZADORA DE FABRIC. ELECT. SAC;1;FACTURA;F001-00046564;USD;3.41;2,352.00;423.36;2,775.36;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JACKELINE PANDO
2026;2026-01;12/01/2026;12/01/2026;20603726091;TECNICAS EN INGENIERIA OLEOHIDRAULICAS S.A.C.;1;FACTURA;F001-00045952;USD;3.37;327.06;58.87;385.93;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-12;17/12/2025;16/01/2026;20554624881;SMS FLORES S.A.C.;1;FACTURA;F001-00045800;USD;3.37;92.14;16.59;108.73;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-01;12/01/2026;11/02/2026;20506392234;PAPELERA REYES S.A.C;1;FACTURA;F001-00045931;USD;3.37;295.2;53.14;348.34;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ANTHONY INFANTES
2026;2026-01;12/01/2026;11/02/2026;20266352337;SOFTYS PERU S.A.C.;1;FACTURA;F001-00045932;USD;3.37;145.6;26.21;171.81;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ANTHONY INFANTES
2025;2025-12;31/12/2025;31/03/2026;20506285314;COMPAÑIA MINERA MISKI MAYO S.R.L;1;FACTURA;F001-00045930;USD;3.37;5,369.28;966.47;6,335.75;0;0;0;CREDITO;Factura a 90 día;NOTA DE CRÉDIT;F001-00001928;USD;3.369;-5,369.28;-966.47;-6,335.75;0;0;0;KLEBER SANTA CRUZ
2025;2025-11;25/11/2025;25/12/2025;10091615458;MONTEZA HERNANDEZ MARIA ELIZABETH;1;FACTURA;F001-00045550;USD;3.4;170.45;30.68;201.13;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-12;4/12/2025;2/02/2026;20170072465;SOCIEDAD MINERA CERRO VERDE S.A.A.;1;FACTURA;F001-00045693;USD;3.37;519.66;93.54;613.2;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2026;2026-01;30/01/2026;30/01/2026;20601693233;TARPUY ALMAN S.A.C.;1;FACTURA;F001-00046237;USD;3.35;1,652.79;297.5;1,950.29;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;HILDER ALIAGA
2025;2025-12;16/12/2025;15/01/2026;20100147514;SOUTHERN PERU COPPER CORPORATION SUCURSA L DEL PERU;1;FACTURA;F001-00045785;USD;3.38;2,025.00;364.5;2,389.50;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-10;17/10/2025;17/10/2025;20101148531;INTERNATIONAL WHEEL S.A.C.;1;FACTURA;F001-00045090;USD;3.4;736.48;132.57;869.05;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2026;2026-01;13/01/2026;13/01/2026;20101148531;INTERNATIONAL WHEEL S.A.C.;1;FACTURA;F001-00045979;USD;3.37;0;0;0;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2026;2026-01;14/01/2026;15/03/2026;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;1;FACTURA;F001-00046006;USD;3.36;87;15.66;102.66;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2026;2026-01;14/01/2026;15/03/2026;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;1;FACTURA;F001-00046008;USD;3.36;412.99;74.34;487.33;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-12;10/12/2025;9/01/2026;20600180631;AGROAURORA SOCIEDAD ANONIMA CERRADA - AGROAURORA S.A.C.;1;FACTURA;F001-00045735;USD;3.37;1,136.52;204.57;1,341.09;0;0;0;CREDITO;Factura a 30 día;NOTA DE CRÉDIT;F001-00001932;USD;3.369;-1,136.52;-204.57;-1,341.09;0;0;0;KLEBER SANTA CRUZ
2025;2025-12;10/12/2025;9/01/2026;20600180631;AGROAURORA SOCIEDAD ANONIMA CERRADA - AGROAURORA S.A.C.;1;FACTURA;F001-00045736;USD;3.37;1,355.20;243.94;1,599.14;0;0;0;CREDITO;Factura a 30 día;NOTA DE CRÉDIT;F001-00001933;USD;3.369;-1,355.20;-243.94;-1,599.14;0;0;0;KLEBER SANTA CRUZ
2026;2026-01;14/01/2026;13/02/2026;20600180631;AGROAURORA SOCIEDAD ANONIMA CERRADA - AGROAURORA S.A.C.;1;FACTURA;F001-00046009;USD;3.36;1,136.52;204.57;1,341.09;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2026;2026-01;14/01/2026;13/02/2026;20600180631;AGROAURORA SOCIEDAD ANONIMA CERRADA - AGROAURORA S.A.C.;1;FACTURA;F001-00046010;USD;3.36;1,355.20;243.94;1,599.14;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2024;2024-04;30/04/2024;30/05/2024;20100051240;FCA PERUANA ETERNIT S A;1;FACTURA;F001-00039709;USD;3.73;495;89.1;584.1;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ISAAC OSORIO
2026;2026-01;14/01/2026;15/03/2026;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;1;FACTURA;F001-00046013;USD;3.36;1,200.00;216;1,416.00;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2026;2026-02;10/02/2026;10/02/2026;20603726091;TECNICAS EN INGENIERIA OLEOHIDRAULICAS S.A.C.;1;FACTURA;F001-00046317;USD;3.36;634.8;114.26;749.06;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-12;16/12/2025;15/01/2026;20100147514;SOUTHERN PERU COPPER CORPORATION SUCURSA L DEL PERU;1;FACTURA;F001-00045786;USD;3.38;9,510.00;1,711.80;11,221.80;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-11;27/11/2025;25/02/2026;20261677955;NEXA RESOURCES CAJAMARQUILLA S.A.;1;FACTURA;F001-00045613;USD;3.37;3,487.60;627.77;4,115.37;0;0;0;CREDITO;Factura a 90 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-12;29/12/2025;27/02/2026;20100179807;HOLCIM PERU SOLUCIONES S.A.;1;FACTURA;F001-00045897;USD;3.37;2,144.00;385.92;2,529.92;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2025;2025-11;17/11/2025;17/12/2025;20100307902;RESEMIN S.A.;1;FACTURA;F001-00045452;USD;3.37;230;41.4;271.4;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-03;17/03/2026;16/04/2026;20503141389;ELECTRO FERRO CENTRO SAC;1;FACTURA;F001-00046662;USD;3.44;10;1.8;11.8;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;5/11/2025;5/12/2025;20502253302;STAFF REPRESENTACIONES S.A.;1;FACTURA;F001-00045334;USD;3.38;214.19;38.55;252.74;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-12;23/12/2025;6/02/2026;20549781030;CORPORACION A & P S.A.C.;1;FACTURA;F001-00045857;USD;3.37;9,314.40;1,676.59;10,990.99;0;0;0;CREDITO;Factura a 45 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-10;20/10/2025;19/11/2025;20607222925;FILTROS Y REPUESTOS ANDRE E.I.R.L.;1;FACTURA;F001-00045104;USD;3.39;184.29;33.17;217.46;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2026;2026-01;14/01/2026;15/03/2026;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;1;FACTURA;F001-00046014;USD;3.36;1,200.00;216;1,416.00;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2026;2026-01;15/01/2026;15/01/2026;20100403294;INVERSIONES SAN GABRIEL S A;1;FACTURA;F001-00046046;USD;3.37;0;0;0;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;CRISTHIAN VEGA
2026;2026-02;16/02/2026;16/02/2026;20504178081;R & D CONTINENTAL ENGINEERING SAC;1;FACTURA;F001-00046368;USD;3.36;234.06;42.13;276.19;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-04;8/04/2025;8/05/2025;20514165972;SFP DRILLING S.A.C.;1;FACTURA;F001-00043000;USD;3.71;256.1;46.1;302.2;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2025;2025-11;24/11/2025;24/12/2025;20600617045;OPERACIONES MINERAS SAN PEDRO SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00045544;USD;3.39;2,029.90;365.38;2,395.28;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;27/11/2025;27/12/2025;20600617045;OPERACIONES MINERAS SAN PEDRO SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00045605;USD;3.37;1,423.26;256.19;1,679.45;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;28/11/2025;28/12/2025;20600617045;OPERACIONES MINERAS SAN PEDRO SOCIEDAD ANONIMA CERRADA;1;FACTURA;F001-00045631;USD;3.37;438.64;78.96;517.6;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-03;4/03/2026;4/03/2026;20607537764;INGENACC MAQUINARIA Y EQUIPOS S.A.C;1;FACTURA;F001-00046567;USD;3.41;1,470.75;264.74;1,735.49;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;JACKELINE PANDO
2025;2025-12;16/12/2025;14/02/2026;20170072465;SOCIEDAD MINERA CERRO VERDE S.A.A.;1;FACTURA;F001-00045788;USD;3.38;1,474.80;265.46;1,740.26;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-11;20/11/2025;20/12/2025;20514165972;SFP DRILLING S.A.C.;1;FACTURA;F001-00045506;USD;3.38;3,327.97;599.03;3,927.00;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2026;2026-01;12/01/2026;12/04/2026;20402885549;EMPRESA SIDERURGICA DEL PERU S.A.A;1;FACTURA;F001-00045955;USD;3.37;358.28;64.49;422.77;0;0;0;CREDITO;Factura a 90 día;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2026;2026-01;12/01/2026;13/03/2026;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;1;FACTURA;F001-00045950;USD;3.37;1,200.00;216;1,416.00;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-11;25/11/2025;25/12/2025;20600486382;CORPORATION PRODUCTS MINING S.A.C. - CORPMIN S.A.C.;1;FACTURA;F001-00045556;USD;3.4;596.8;107.42;704.22;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;11/11/2025;10/01/2026;20170072465;SOCIEDAD MINERA CERRO VERDE S.A.A.;1;FACTURA;F001-00045388;USD;3.38;877.25;157.91;1,035.16;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2026;2026-03;17/03/2026;16/05/2026;20100123411;INDRA PERU S.A.;1;FACTURA;F001-00046663;USD;3.44;672;120.96;792.96;0;0;0;CREDITO;Factura a 60 día;OTROS;;;0;0;0;0;0;0;0;JACKELINE PANDO
2026;2026-03;17/03/2026;17/03/2026;20612679640;GEOTECH DRILLING PRODUCTS S.A.C.;1;FACTURA;F001-00046664;USD;3.44;658.28;118.49;776.77;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;KLEBER SANTA CRUZ
2026;2026-03;17/03/2026;15/06/2026;20261677955;NEXA RESOURCES CAJAMARQUILLA S.A.;1;FACTURA;F001-00046665;USD;3.44;5,231.40;941.65;6,173.05;0;0;0;CREDITO;Factura a 90 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-11;11/11/2025;11/12/2025;20523759168;MAQUIRENA S.A.C.;1;FACTURA;F001-00045383;USD;3.38;71.58;12.88;84.46;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2025;2025-11;27/11/2025;27/12/2025;20523759168;MAQUIRENA S.A.C.;1;FACTURA;F001-00045586;USD;3.37;71.58;12.88;84.46;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-03;17/03/2026;15/06/2026;20261677955;NEXA RESOURCES CAJAMARQUILLA S.A.;1;FACTURA;F001-00046666;USD;3.44;781.04;140.59;921.63;0;0;0;CREDITO;Factura a 90 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-11;27/11/2025;27/12/2025;20101030963;SULLAIR DEL PACIFICO S.A.C.;1;FACTURA;F001-00045606;USD;3.37;156.6;28.19;184.79;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-11;28/11/2025;28/12/2025;20101030963;SULLAIR DEL PACIFICO S.A.C.;1;FACTURA;F001-00045634;USD;3.37;313.22;56.38;369.6;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-12;1/12/2025;31/12/2025;20101030963;SULLAIR DEL PACIFICO S.A.C.;1;FACTURA;F001-00045653;USD;3.37;156;28.08;184.08;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;CLAUDIO BALDEON
2025;2025-11;28/11/2025;28/12/2025;20546191541;PAN AMERICAN SILVER HUARON S.A.;1;FACTURA;F001-00045636;USD;3.37;284;51.12;335.12;0;0;0;CREDITO;Factura a 30 día;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
2026;2026-02;20/02/2026;20/02/2026;20546947093;DIVISIÓN G1 SOCIEDAD ANÓNIMA CERRA;1;FACTURA;F001-00046431;USD;3.37;5,092.90;916.72;6,009.62;0;0;0;CONTADO;Contado;OTROS;;;0;0;0;0;0;0;0;ROBSON MOSCOSO
